type_token_ratio,number_of_sentences,size_of_sentences_in_words,verb_to_token_ratio,noun_to_token_ratio,adjective_to_token_ratio,adverb_to_token_ratio,pronoun_to_token_ratio,stopword_to_token_ratio,pausality,num_palavras,num_tokens,num_sentencas,media_tokens_sentenca,total_silabas,media_silabas_palavra,num_palavras_complexas,percentual_palavras_complexas,gunning_fog,brunet,informalidade,especificidade,numero_de_exclamacoes,label
0.56957928802589,19,16.263157894736842,0.13915857605177995,0.36245954692556637,0.02912621359223301,0.025889967637540454,0.025889967637540454,0.46601941747572817,8.357142857142858,309,373,19,16.263157894736842,639,2.0679611650485437,90,29.126213592233007,6.6217680122636695,11.50587636207829,1.2071197411003236,0.032362459546925564,1,1
0.6507936507936508,7,18.0,0.1349206349206349,0.35714285714285715,0.023809523809523808,0.047619047619047616,0.031746031746031744,0.5079365079365079,8.411764705882353,126,149,7,18.0,249,1.9761904761904763,24,19.047619047619047,7.276190476190476,10.354240427793519,1.1825396825396826,0.031746031746031744,0,1
0.6334841628959276,13,17.0,0.1583710407239819,0.3167420814479638,0.049773755656108594,0.07692307692307693,0.027149321266968326,0.502262443438914,5.510204081632653,221,272,13,17.0,447,2.02262443438914,48,21.71945701357466,6.886877828054299,10.897711252411323,1.2307692307692308,0.03167420814479638,1,1
0.5448275862068965,16,9.0625,0.18620689655172415,0.3103448275862069,0.04827586206896552,0.06896551724137931,0.020689655172413793,0.4827586206896552,7.041666666666667,145,170,16,9.0625,313,2.1586206896551725,37,25.517241379310345,3.7270689655172413,11.247148457203313,1.1724137931034482,0.05517241379310345,0,1
0.6574585635359116,16,11.3125,0.17679558011049723,0.287292817679558,0.06629834254143646,0.049723756906077346,0.055248618784530384,0.4972375690607735,6.027777777777778,181,231,16,11.3125,389,2.149171270718232,48,26.519337016574585,4.631077348066298,10.61981504738579,1.276243093922652,0.011049723756906077,0,1
0.5532467532467532,24,16.041666666666668,0.14805194805194805,0.2623376623376623,0.07272727272727272,0.025974025974025976,0.07012987012987013,0.4727272727272727,7.52542372881356,385,445,24,16.041666666666668,755,1.9610389610389611,94,24.415584415584416,6.514329004329006,11.680706104641192,1.155844155844156,0.03636363636363636,0,1
0.6376811594202898,10,13.8,0.10144927536231885,0.2971014492753623,0.043478260869565216,0.057971014492753624,0.021739130434782608,0.47101449275362317,8.666666666666666,138,162,10,13.8,295,2.13768115942029,41,29.71014492753623,5.638840579710146,10.525246740869624,1.173913043478261,0.021739130434782608,0,1
0.5594855305466238,11,28.272727272727273,0.12861736334405144,0.3022508038585209,0.0707395498392283,0.04501607717041801,0.03858520900321544,0.5369774919614148,9.405405405405405,311,373,11,28.272727272727273,684,2.1993569131832795,71,22.829581993569132,11.400409237065187,11.590930256437487,1.1993569131832797,0.01929260450160772,0,1
0.5491803278688525,27,13.555555555555555,0.11475409836065574,0.3360655737704918,0.04644808743169399,0.06284153005464481,0.03278688524590164,0.4726775956284153,6.545454545454546,366,448,27,13.555555555555555,756,2.0655737704918034,98,26.775956284153008,5.529326047358834,11.710339466966325,1.2240437158469946,0.03278688524590164,0,1
0.56957928802589,28,11.035714285714286,0.16181229773462782,0.3948220064724919,0.025889967637540454,0.032362459546925564,0.038834951456310676,0.4627831715210356,6.327586206896552,309,380,28,11.035714285714286,634,2.0517799352750807,65,21.035598705501616,4.498428109107721,11.50587636207829,1.2297734627831716,0.022653721682847898,2,1
0.6447368421052632,15,10.133333333333333,0.11842105263157894,0.4144736842105263,0.02631578947368421,0.03289473684210526,0.013157894736842105,0.42105263157894735,6.846153846153846,152,186,15,10.133333333333333,309,2.0328947368421053,38,25.0,4.153333333333333,10.566531707375093,1.2236842105263157,0.046052631578947366,4,1
0.6237623762376238,10,10.1,0.13861386138613863,0.4158415841584158,0.039603960396039604,0.019801980198019802,0.019801980198019802,0.37623762376237624,6.315789473684211,101,122,10,10.1,226,2.237623762376238,33,32.67326732673268,4.170693069306931,10.274409753963749,1.2079207920792079,0.0297029702970297,1,1
0.5636792452830188,20,21.2,0.12264150943396226,0.3443396226415094,0.05660377358490566,0.06367924528301887,0.025943396226415096,0.44575471698113206,8.851851851851851,424,483,20,21.2,916,2.160377358490566,105,24.764150943396228,8.579056603773585,11.597144348908003,1.1391509433962264,0.02122641509433962,1,1
0.7068965517241379,6,19.333333333333332,0.14655172413793102,0.3620689655172414,0.06896551724137931,0.0603448275862069,0.008620689655172414,0.4482758620689655,9.923076923076923,116,131,6,19.333333333333332,243,2.0948275862068964,27,23.275862068965516,7.826436781609195,9.948590392591774,1.1293103448275863,0.07758620689655173,0,1
0.6715328467153284,11,12.454545454545455,0.11678832116788321,0.35036496350364965,0.072992700729927,0.0364963503649635,0.0072992700729927005,0.45985401459854014,7.2272727272727275,137,160,11,12.454545454545455,274,2.0,35,25.547445255474454,5.08400796284008,10.310133616543743,1.167883211678832,0.08759124087591241,0,1
0.5062611806797853,44,12.704545454545455,0.15026833631484796,0.2504472271914132,0.059033989266547404,0.0626118067978533,0.09123434704830054,0.5474060822898033,13.422222222222222,559,612,44,12.704545454545455,1075,1.9230769230769231,128,22.898032200357783,5.173410310619613,12.08865839053045,1.0948121645796065,0.0017889087656529517,0,1
0.6973684210526315,5,15.2,0.14473684210526316,0.34210526315789475,0.06578947368421052,0.039473684210526314,0.02631578947368421,0.5131578947368421,10.5,76,85,5,15.2,171,2.25,18,23.684210526315788,6.174736842105263,9.481516192739749,1.118421052631579,0.013157894736842105,1,1
0.725,7,11.428571428571429,0.1375,0.3625,0.0375,0.0625,0.0375,0.4875,6.714285714285714,80,98,7,11.428571428571429,158,1.975,15,18.75,4.646428571428571,9.415722925465623,1.225,0.075,1,1
0.6887417218543046,10,15.1,0.1456953642384106,0.31125827814569534,0.09271523178807947,0.033112582781456956,0.026490066225165563,0.47019867549668876,8.947368421052632,151,173,10,15.1,304,2.013245033112583,36,23.841059602649008,6.135364238410596,10.294608133189373,1.1456953642384107,0.039735099337748346,0,1
0.6274509803921569,9,17.0,0.1111111111111111,0.33986928104575165,0.05228758169934641,0.0392156862745098,0.026143790849673203,0.40522875816993464,6.666666666666667,153,195,9,17.0,291,1.9019607843137254,36,23.52941176470588,6.894117647058824,10.684717321083546,1.2745098039215685,0.0392156862745098,0,1
0.6358381502890174,8,21.625,0.10404624277456648,0.3352601156069364,0.09248554913294797,0.06358381502890173,0.023121387283236993,0.4508670520231214,8.863636363636363,173,196,8,21.625,357,2.0635838150289016,38,21.965317919075144,8.7378612716763,10.727023031758435,1.1329479768786128,0.05202312138728324,0,1
0.4609375,29,17.655172413793103,0.119140625,0.326171875,0.0390625,0.037109375,0.0234375,0.470703125,7.481012658227848,512,593,29,17.655172413793103,993,1.939453125,115,22.4609375,7.151912715517241,12.584051208798895,1.158203125,0.025390625,0,1
0.6220472440944882,10,12.7,0.08661417322834646,0.3228346456692913,0.05511811023622047,0.047244094488188976,0.03937007874015748,0.49606299212598426,10.071428571428571,127,146,10,12.7,243,1.9133858267716535,32,25.196850393700785,5.180787401574803,10.545076600188752,1.1496062992125984,0.031496062992125984,0,1
0.5978260869565217,11,25.09090909090909,0.13768115942028986,0.32971014492753625,0.03260869565217391,0.03260869565217391,0.036231884057971016,0.5181159420289855,9.117647058823529,276,314,11,25.09090909090909,588,2.130434782608696,74,26.811594202898554,10.14361001317523,11.250063681347516,1.1376811594202898,0.036231884057971016,0,1
0.6870229007633588,15,8.733333333333333,0.1450381679389313,0.29770992366412213,0.08396946564885496,0.07633587786259542,0.03816793893129771,0.5038167938931297,7.894736842105263,131,155,15,8.733333333333333,274,2.0916030534351147,39,29.770992366412212,3.612417302798982,10.178621114643402,1.183206106870229,0.0,2,1
0.7,9,17.77777777777778,0.10625,0.3375,0.075,0.05,0.03125,0.45625,8.272727272727273,160,183,9,17.77777777777778,339,2.11875,46,28.749999999999996,7.226111111111113,10.276509424725935,1.14375,0.025,0,1
0.43674176776429807,95,12.147368421052631,0.10918544194107452,0.2781629116117851,0.05199306759098787,0.0927209705372617,0.07019064124783363,0.5303292894280762,7.411111111111111,1154,1419,95,12.147368421052631,2242,1.9428076256499134,238,20.623916811091856,4.94144303566542,12.497262425914878,1.2296360485268631,0.02772963604852686,0,1
0.5374149659863946,22,13.363636363636363,0.17006802721088435,0.3129251700680272,0.027210884353741496,0.061224489795918366,0.05102040816326531,0.5272108843537415,5.819672131147541,294,357,22,13.363636363636363,555,1.8877551020408163,61,20.74829931972789,5.428447742733457,11.765259478800697,1.2142857142857142,0.034013605442176874,1,1
0.6904761904761905,6,14.0,0.10714285714285714,0.40476190476190477,0.08333333333333333,0.023809523809523808,0.0,0.36904761904761907,8.0,84,98,6,14.0,166,1.9761904761904763,15,17.857142857142858,5.671428571428572,9.65376467272942,1.1666666666666667,0.10714285714285714,0,1
0.587378640776699,14,14.714285714285714,0.1553398058252427,0.3592233009708738,0.038834951456310676,0.04854368932038835,0.04854368932038835,0.4368932038834951,7.866666666666666,206,243,14,14.714285714285714,427,2.0728155339805827,50,24.271844660194176,5.982801664355062,11.188364304943946,1.1796116504854368,0.024271844660194174,1,1
0.49710982658959535,9,19.22222222222222,0.08092485549132948,0.2774566473988439,0.07514450867052024,0.023121387283236993,0.017341040462427744,0.3583815028901734,2.922222222222222,173,273,9,19.22222222222222,319,1.8439306358381502,40,23.121387283236995,7.781374438021837,11.83560363284886,1.5780346820809248,0.011560693641618497,0,1
0.5939597315436241,27,11.037037037037036,0.174496644295302,0.2751677852348993,0.0436241610738255,0.05704697986577181,0.05704697986577181,0.49328859060402686,6.0508474576271185,298,360,27,11.037037037037036,582,1.9530201342281879,68,22.818791946308725,4.50608998260005,11.303871317932598,1.2080536912751678,0.02348993288590604,0,1
0.6370370370370371,14,9.642857142857142,0.13333333333333333,0.37777777777777777,0.044444444444444446,0.007407407407407408,0.044444444444444446,0.5111111111111111,6.0,135,169,14,9.642857142857142,271,2.0074074074074075,32,23.703703703703706,3.951957671957672,10.50848409583715,1.2518518518518518,0.06666666666666667,0,1
0.6721311475409836,9,13.555555555555555,0.16393442622950818,0.30327868852459017,0.06557377049180328,0.07377049180327869,0.040983606557377046,0.45081967213114754,8.625,122,140,9,13.555555555555555,263,2.1557377049180326,37,30.327868852459016,5.543533697632059,10.194051088800446,1.1475409836065573,0.00819672131147541,1,1
0.6313559322033898,30,7.866666666666666,0.1228813559322034,0.3347457627118644,0.07627118644067797,0.0211864406779661,0.025423728813559324,0.3940677966101695,5.916666666666667,236,286,30,7.866666666666666,508,2.152542372881356,68,28.8135593220339,3.261920903954802,10.945010377159825,1.2118644067796611,0.0423728813559322,1,1
0.5483870967741935,26,11.923076923076923,0.12258064516129032,0.3967741935483871,0.04516129032258064,0.041935483870967745,0.012903225806451613,0.4483870967741935,5.920634920634921,310,395,26,11.923076923076923,649,2.0935483870967744,80,25.806451612903224,4.872456575682382,11.684501553286823,1.2741935483870968,0.02258064516129032,1,1
0.6929824561403509,23,4.956521739130435,0.20175438596491227,0.32456140350877194,0.07017543859649122,0.07017543859649122,0.03508771929824561,0.4649122807017544,3.923076923076923,114,160,23,4.956521739130435,227,1.9912280701754386,21,18.421052631578945,2.0562929061784896,10.005608079910699,1.4035087719298245,0.017543859649122806,1,1
0.6236559139784946,14,13.285714285714286,0.13440860215053763,0.2956989247311828,0.03225806451612903,0.07526881720430108,0.03763440860215054,0.521505376344086,5.894736842105263,186,226,14,13.285714285714286,357,1.9193548387096775,38,20.43010752688172,5.396006144393242,10.86051795245542,1.2150537634408602,0.03763440860215054,0,1
0.5777777777777777,20,9.0,0.18333333333333332,0.29444444444444445,0.07777777777777778,0.027777777777777776,0.05,0.4722222222222222,6.142857142857143,180,225,20,9.0,371,2.061111111111111,47,26.111111111111114,3.7044444444444444,11.170323201576394,1.25,0.03333333333333333,0,1
0.7419354838709677,10,9.3,0.11827956989247312,0.3225806451612903,0.07526881720430108,0.06451612903225806,0.0,0.3978494623655914,7.2,93,109,10,9.3,195,2.096774193548387,28,30.107526881720432,3.840430107526882,9.524938894589694,1.1720430107526882,0.021505376344086023,1,1
0.6666666666666666,4,33.0,0.12121212121212122,0.3181818181818182,0.030303030303030304,0.045454545454545456,0.05303030303030303,0.553030303030303,12.0,132,155,4,33.0,248,1.878787878787879,26,19.696969696969695,13.27878787878788,10.30410093879087,1.1742424242424243,0.03787878787878788,0,1
0.6987951807228916,19,8.736842105263158,0.1566265060240964,0.3072289156626506,0.060240963855421686,0.05421686746987952,0.06626506024096386,0.4759036144578313,4.387755102040816,166,217,19,8.736842105263158,344,2.072289156626506,47,28.313253012048197,3.6079898541534563,10.311009466050225,1.3072289156626506,0.04819277108433735,2,1
0.5868263473053892,9,18.555555555555557,0.1437125748502994,0.39520958083832336,0.017964071856287425,0.029940119760479042,0.017964071856287425,0.4251497005988024,7.185185185185185,167,196,9,18.555555555555557,373,2.2335329341317367,47,28.143712574850298,7.5347970725216245,11.043684180394862,1.1736526946107784,0.05389221556886228,0,1
0.6486486486486487,13,11.384615384615385,0.12837837837837837,0.31756756756756754,0.08108108108108109,0.04054054054054054,0.006756756756756757,0.4594594594594595,6.6923076923076925,148,176,13,11.384615384615385,312,2.108108108108108,33,22.2972972972973,4.6430353430353435,10.518846987403725,1.1891891891891893,0.07432432432432433,0,1
0.6666666666666666,14,7.285714285714286,0.13725490196078433,0.4117647058823529,0.0,0.058823529411764705,0.00980392156862745,0.43137254901960786,5.25,102,132,14,7.285714285714286,202,1.9803921568627452,22,21.568627450980394,3.000560224089636,10.02813148800288,1.2941176470588236,0.00980392156862745,2,1
0.640625,14,9.142857142857142,0.15625,0.390625,0.0390625,0.0078125,0.0390625,0.421875,5.7407407407407405,128,156,14,9.142857142857142,261,2.0390625,22,17.1875,3.725892857142857,10.43334981493778,1.21875,0.0625,2,1
0.5637583892617449,26,11.461538461538462,0.12080536912751678,0.30201342281879195,0.10067114093959731,0.04697986577181208,0.03691275167785235,0.5234899328859061,6.418181818181818,298,355,26,11.461538461538462,617,2.0704697986577183,76,25.503355704697988,4.686628807434177,11.543442185227025,1.191275167785235,0.040268456375838924,1,1
0.5182072829131653,24,14.875,0.15126050420168066,0.3389355742296919,0.0392156862745098,0.04481792717086835,0.04201680672268908,0.45098039215686275,9.30232558139535,357,403,24,14.875,722,2.022408963585434,85,23.809523809523807,6.045238095238095,11.98742008608927,1.1288515406162465,0.01680672268907563,0,1
0.6618705035971223,10,13.9,0.17266187050359713,0.3381294964028777,0.0,0.050359712230215826,0.050359712230215826,0.4676258992805755,7.043478260869565,139,164,10,13.9,273,1.9640287769784173,28,20.14388489208633,5.640575539568346,10.381237132567737,1.1798561151079137,0.02158273381294964,0,1
0.6566265060240963,17,9.764705882352942,0.13253012048192772,0.3313253012048193,0.0783132530120482,0.04216867469879518,0.030120481927710843,0.46987951807228917,7.148148148148148,166,198,17,9.764705882352942,349,2.102409638554217,41,24.69879518072289,4.0046775336640685,10.5623703356797,1.1927710843373494,0.03614457831325301,3,1
0.6736842105263158,7,13.571428571428571,0.10526315789473684,0.37894736842105264,0.05263157894736842,0.042105263157894736,0.010526315789473684,0.43157894736842106,9.636363636363637,95,110,7,13.571428571428571,208,2.1894736842105265,23,24.210526315789473,5.525413533834587,9.902386662794607,1.1578947368421053,0.042105263157894736,0,1
0.6094276094276094,22,13.5,0.13804713804713806,0.25925925925925924,0.04713804713804714,0.08417508417508418,0.08417508417508418,0.5454545454545454,5.432835820895522,297,366,22,13.5,545,1.835016835016835,57,19.19191919191919,5.476767676767677,11.187464195262844,1.2323232323232323,0.0,4,1
0.5605381165919282,14,15.928571428571429,0.1210762331838565,0.3004484304932735,0.04035874439461883,0.06278026905829596,0.04932735426008968,0.5336322869955157,8.433333333333334,223,258,14,15.928571428571429,441,1.9775784753363228,51,22.869955156950674,6.462908392056375,11.446667439981281,1.15695067264574,0.03139013452914798,3,1
0.6363636363636364,14,9.428571428571429,0.1893939393939394,0.24242424242424243,0.03787878787878788,0.06818181818181818,0.12121212121212122,0.5454545454545454,5.551724137931035,132,165,14,9.428571428571429,233,1.7651515151515151,21,15.909090909090908,3.835064935064935,10.490971052418328,1.25,0.030303030303030304,2,1
0.7530864197530864,7,11.571428571428571,0.16049382716049382,0.345679012345679,0.08641975308641975,0.037037037037037035,0.0,0.41975308641975306,7.75,81,97,7,11.571428571428571,180,2.2222222222222223,24,29.629629629629626,4.747089947089947,9.300828752487941,1.1975308641975309,0.012345679012345678,0,1
0.6030534351145038,9,14.555555555555555,0.0916030534351145,0.35877862595419846,0.030534351145038167,0.03816793893129771,0.015267175572519083,0.5343511450381679,6.038461538461538,131,165,9,14.555555555555555,257,1.9618320610687023,28,21.374045801526716,5.90771840542833,10.705299655931837,1.2595419847328244,0.022900763358778626,0,1
0.6933333333333334,14,10.714285714285714,0.17333333333333334,0.36666666666666664,0.02,0.04,0.04666666666666667,0.47333333333333333,5.6875,150,183,14,10.714285714285714,317,2.1133333333333333,39,26.0,4.389714285714286,10.262869072222143,1.22,0.04,1,1
0.5567765567765568,19,14.368421052631579,0.1575091575091575,0.32967032967032966,0.06227106227106227,0.04395604395604396,0.02564102564102564,0.45787545787545786,10.413793103448276,273,312,19,14.368421052631579,580,2.1245421245421245,77,28.205128205128204,5.860188933873145,11.572129917961965,1.1428571428571428,0.03296703296703297,4,1
0.6355140186915887,9,11.88888888888889,0.12149532710280374,0.3364485981308411,0.07476635514018691,0.04672897196261682,0.018691588785046728,0.5327102803738317,5.6521739130434785,107,134,9,11.88888888888889,205,1.9158878504672898,21,19.626168224299064,4.834060228452753,10.27022486050474,1.2523364485981308,0.07476635514018691,0,1
0.5133079847908745,14,18.785714285714285,0.08745247148288973,0.4448669201520912,0.034220532319391636,0.0076045627376425855,0.022813688212927757,0.42585551330798477,5.4576271186440675,263,344,14,18.785714285714285,516,1.961977186311787,40,15.209125475285171,7.5751222161868546,11.945790717835834,1.3079847908745248,0.045627376425855515,0,1
0.5978835978835979,23,8.217391304347826,0.20105820105820105,0.2275132275132275,0.06878306878306878,0.08465608465608465,0.09523809523809523,0.5291005291005291,6.5588235294117645,189,231,23,8.217391304347826,350,1.8518518518518519,41,21.693121693121693,3.373729008511617,11.054114499764383,1.2222222222222223,0.021164021164021163,0,1
0.5401662049861495,25,14.44,0.10526315789473684,0.29362880886426596,0.09418282548476455,0.05263157894736842,0.036011080332409975,0.5124653739612188,8.07843137254902,361,414,25,14.44,738,2.044321329639889,92,25.48476454293629,5.877939058171745,11.787547813140852,1.146814404432133,0.0221606648199446,0,1
0.5393939393939394,32,10.3125,0.13636363636363635,0.3484848484848485,0.051515151515151514,0.030303030303030304,0.03939393939393939,0.46060606060606063,4.837209302325581,330,418,32,10.3125,663,2.0090909090909093,77,23.333333333333332,4.218333333333333,11.778439771366372,1.2666666666666666,0.02727272727272727,0,1
0.723404255319149,7,13.428571428571429,0.06382978723404255,0.39361702127659576,0.031914893617021274,0.06382978723404255,0.010638297872340425,0.5319148936170213,5.947368421052632,94,115,7,13.428571428571429,204,2.1702127659574466,22,23.404255319148938,5.4650455927051675,9.628048189785899,1.2234042553191489,0.06382978723404255,0,1
0.6573426573426573,15,9.533333333333333,0.1888111888111888,0.3356643356643357,0.02097902097902098,0.04895104895104895,0.03496503496503497,0.5174825174825175,5.612903225806452,143,176,15,9.533333333333333,266,1.8601398601398602,24,16.783216783216783,3.8804662004662007,10.434497343158874,1.2307692307692308,0.02097902097902098,2,1
0.660377358490566,8,13.25,0.11320754716981132,0.3584905660377358,0.09433962264150944,0.009433962264150943,0.02830188679245283,0.44339622641509435,5.818181818181818,106,132,8,13.25,243,2.292452830188679,39,36.79245283018868,5.447169811320755,10.109511506202931,1.2452830188679245,0.009433962264150943,1,1
0.6080402010050251,24,8.291666666666666,0.1507537688442211,0.33668341708542715,0.07035175879396985,0.04522613065326633,0.010050251256281407,0.4271356783919598,4.98,199,253,24,8.291666666666666,443,2.2261306532663316,56,28.14070351758794,3.4292294807370185,11.01441402995789,1.271356783919598,0.010050251256281407,2,1
0.5341365461847389,16,15.5625,0.1566265060240964,0.3293172690763052,0.024096385542168676,0.01606425702811245,0.05220883534136546,0.4939759036144578,9.892857142857142,249,281,16,15.5625,502,2.0160642570281126,60,24.096385542168676,6.321385542168675,11.729246264547001,1.1285140562248996,0.03614457831325301,1,1
0.5123762376237624,19,21.263157894736842,0.13366336633663367,0.33910891089108913,0.04950495049504951,0.034653465346534656,0.019801980198019802,0.46534653465346537,10.395348837209303,404,450,19,21.263157894736842,854,2.113861386138614,101,25.0,8.605263157894738,12.055690164571912,1.113861386138614,0.017326732673267328,0,1
0.6375838926174496,10,14.9,0.1342281879194631,0.37583892617449666,0.026845637583892617,0.04697986577181208,0.0,0.3691275167785235,8.095238095238095,149,177,10,14.9,332,2.228187919463087,48,32.21476510067114,6.088859060402685,10.595340711093751,1.1879194630872483,0.006711409395973154,1,1
0.648,12,10.416666666666666,0.096,0.432,0.04,0.056,0.008,0.472,7.25,125,151,12,10.416666666666666,251,2.008,23,18.4,4.240266666666666,10.363336985971355,1.208,0.064,1,1
0.7049180327868853,5,12.2,0.08196721311475409,0.4098360655737705,0.11475409836065574,0.01639344262295082,0.01639344262295082,0.4098360655737705,7.1,61,74,5,12.2,131,2.1475409836065573,20,32.78688524590164,5.011147540983607,9.116624836121577,1.2131147540983607,0.01639344262295082,0,1
0.6875,12,8.0,0.10416666666666667,0.4375,0.03125,0.010416666666666666,0.020833333333333332,0.4479166666666667,7.857142857142857,96,112,12,8.0,207,2.15625,17,17.708333333333336,3.270833333333334,9.839545390898747,1.1666666666666667,0.0625,1,1
0.6567164179104478,11,12.181818181818182,0.16417910447761194,0.31343283582089554,0.1044776119402985,0.06716417910447761,0.029850746268656716,0.41044776119402987,8.052631578947368,134,154,11,12.181818181818182,282,2.1044776119402986,31,23.134328358208954,4.965264586160109,10.378388799513122,1.1492537313432836,0.04477611940298507,0,1
0.5419354838709678,15,20.666666666666668,0.11290322580645161,0.33225806451612905,0.07741935483870968,0.03225806451612903,0.02903225806451613,0.45483870967741935,6.849056603773585,310,365,15,20.666666666666668,628,2.0258064516129033,70,22.58064516129032,8.356989247311828,11.740779568531893,1.1774193548387097,0.041935483870967745,0,1
0.6467065868263473,11,15.181818181818182,0.17964071856287425,0.24550898203592814,0.029940119760479042,0.0718562874251497,0.08982035928143713,0.49700598802395207,9.35,167,189,11,15.181818181818182,314,1.8802395209580838,36,21.55688622754491,6.1589548176374525,10.629775586353897,1.1317365269461077,0.005988023952095809,0,1
0.5169014084507042,71,10.0,0.1704225352112676,0.23943661971830985,0.05211267605633803,0.08028169014084507,0.07887323943661972,0.49859154929577465,5.896551724137931,710,857,71,10.0,1397,1.967605633802817,174,24.507042253521128,4.098028169014085,11.916117691196197,1.2070422535211267,0.009859154929577466,1,1
0.6585365853658537,8,20.5,0.13414634146341464,0.4024390243902439,0.06097560975609756,0.018292682926829267,0.024390243902439025,0.40853658536585363,8.454545454545455,164,196,8,20.5,363,2.2134146341463414,47,28.65853658536585,8.314634146341463,10.54115641713473,1.1951219512195121,0.018292682926829267,1,1
0.6428571428571429,7,18.0,0.15079365079365079,0.35714285714285715,0.047619047619047616,0.0,0.031746031746031744,0.42063492063492064,16.75,126,137,7,18.0,293,2.3253968253968256,36,28.57142857142857,7.314285714285714,10.403404866820509,1.0873015873015872,0.07142857142857142,0,1
0.6150627615062761,25,9.56,0.18828451882845187,0.24686192468619247,0.0502092050209205,0.11297071129707113,0.06276150627615062,0.5648535564853556,5.192982456140351,239,319,25,9.56,428,1.790794979079498,41,17.154811715481173,3.892619246861925,11.064807943900792,1.3347280334728033,0.03347280334728033,0,1
0.6106194690265486,22,10.272727272727273,0.20353982300884957,0.29646017699115046,0.02654867256637168,0.05309734513274336,0.05309734513274336,0.47345132743362833,6.255813953488372,226,273,22,10.272727272727273,413,1.8274336283185841,48,21.238938053097346,4.194046661303299,11.069050885905666,1.2079646017699115,0.017699115044247787,0,1
0.6369426751592356,14,11.214285714285714,0.17834394904458598,0.35668789808917195,0.03821656050955414,0.01910828025477707,0.025477707006369428,0.43312101910828027,6.413793103448276,157,188,14,11.214285714285714,323,2.0573248407643314,40,25.477707006369428,4.5876251137397634,10.643866876664575,1.197452229299363,0.025477707006369428,1,1
